t_s,t_min,phase,altitude_m,fuel_mass_kg,ullage_volume_m3,tank_pressure_Pa,tank_temperature_K,o2_fraction,inert_flow_mol_s,fuel_burn_kg_s
2441.0,40.68333333333333,cruise,10688.0,9934.299999999112,5.58212500000111,23766.613346278424,228.32610724651622,0.11641584899880468,0.0071390804510789215,0.6
2442.0,40.7,cruise,10688.0,9933.699999999111,5.582875000001112,23766.613346278424,228.31538712735343,0.11641643745378855,0.007137389298744613,0.6
2443.0,40.71666666666667,cruise,10688.0,9933.09999999911,5.583625000001112,23766.613346278424,228.30467891943414,0.1164170262789148,0.007135699358675376,0.6
2444.0,40.733333333333334,cruise,10688.0,9932.49999999911,5.584375000001112,23766.613346278424,228.29398260952365,0.11641761547357743,0.007134010629951018,0.6
2445.0,40.75,cruise,10688.0,9931.89999999911,5.585125000001112,23766.613346278424,228.28329818440196,0.11641820503717223,0.0071323231116551394,0.6
2446.0,40.766666666666666,cruise,10688.0,9931.29999999911,5.5858750000011135,23766.613346278424,228.27262563086373,0.11641879496909695,0.007130636802874487,0.6
2447.0,40.78333333333333,cruise,10688.0,9930.69999999911,5.5866250000011135,23766.613346278424,228.2619649357183,0.1164193852687511,0.00712895170269919,0.6
2448.0,40.8,cruise,10688.0,9930.099999999109,5.5873750000011135,23766.613346278424,228.25131608578974,0.11641997593553625,0.007127267810222505,0.6
2449.0,40.81666666666667,cruise,10688.0,9929.499999999109,5.588125000001114,23766.613346278424,228.24067906791663,0.11642056696885576,0.0071255851245412335,0.6
2450.0,40.833333333333336,cruise,10688.0,9928.899999999108,5.588875000001115,23766.613346278424,228.23005386895227,0.1164211583681149,0.007123903644755333,0.6
2451.0,40.85,cruise,10688.0,9928.299999999108,5.589625000001115,23766.613346278424,228.21944047576454,0.1164217501327206,0.007122223369968093,0.6
2452.0,40.86666666666667,cruise,10688.0,9927.699999999108,5.590375000001115,23766.613346278424,228.20883887523593,0.11642234226208185,0.0071205442992856825,0.6
2453.0,40.88333333333333,cruise,10688.0,9927.099999999107,5.5911250000011155,23766.613346278424,228.19824905426344,0.11642293475560933,0.007118866431817852,0.6
2454.0,40.9,cruise,10688.0,9926.499999999107,5.591875000001117,23766.613346278424,228.1876709997587,0.1164235276127157,0.007117189766677292,0.6
2455.0,40.916666666666664,cruise,10688.0,9925.899999999107,5.592625000001117,23766.613346278424,228.17710469864784,0.11642412083281518,0.007115514302980198,0.6
2456.0,40.93333333333333,cruise,10688.0,9925.299999999106,5.593375000001117,23766.613346278424,228.16655013787155,0.11642471441532394,0.007113840039845425,0.6
2457.0,40.95,cruise,10688.0,9924.699999999106,5.594125000001117,23766.613346278424,228.15600730438504,0.11642530835965985,0.007112166976395197,0.6
2458.0,40.96666666666667,cruise,10688.0,9924.099999999105,5.594875000001117,23766.613346278424,228.14547618515795,0.11642590266524266,0.0071104951117547405,0.6
2459.0,40.983333333333334,cruise,10688.0,9923.499999999105,5.595625000001119,23766.613346278424,228.13495676717443,0.11642649733149382,0.007108824445052566,0.6
2460.0,41.0,cruise,10688.0,9922.899999999105,5.596375000001119,23766.613346278424,228.12444903743312,0.11642709235783645,0.007107154975420079,0.6
2461.0,41.016666666666666,cruise,10688.0,9922.299999999104,5.597125000001119,23766.613346278424,228.1139529829471,0.11642768774369551,0.007105486701991605,0.6
2462.0,41.03333333333333,cruise,10688.0,9921.699999999104,5.597875000001119,23766.613346278424,228.10346859074383,0.11642828348849765,0.0071038196239046805,0.6
2463.0,41.05,cruise,10688.0,9921.099999999104,5.598625000001121,23766.613346278424,228.09299584786524,0.11642887959167128,0.007102153740299766,0.6
2464.0,41.06666666666667,cruise,10688.0,9920.499999999103,5.599375000001121,23766.613346278424,228.08253474136762,0.1164294760526464,0.007100489050320359,0.6
2465.0,41.083333333333336,cruise,10688.0,9919.899999999103,5.600125000001121,23766.613346278424,228.07208525832166,0.11643007287085484,0.007098825553112725,0.6
2466.0,41.1,cruise,10688.0,9919.299999999103,5.600875000001121,23766.613346278424,228.06164738581242,0.11643067004573,0.007097163247826284,0.6
2467.0,41.11666666666667,cruise,10688.0,9918.699999999102,5.601625000001123,23766.613346278424,228.0512211109393,0.1164312675767071,0.007095502133613188,0.6
2468.0,41.13333333333333,cruise,10688.0,9918.099999999102,5.602375000001123,23766.613346278424,228.04080642081604,0.11643186546322284,0.007093842209628755,0.6
2469.0,41.15,cruise,10688.0,9917.499999999101,5.603125000001123,23766.613346278424,228.03040330257068,0.1164324637047157,0.007092183475030815,0.6
2470.0,41.166666666666664,cruise,10688.0,9916.899999999101,5.603875000001123,23766.613346278424,228.0200117433456,0.1164330623006258,0.007090525928980303,0.6
2471.0,41.18333333333333,cruise,10688.0,9916.2999999991,5.604625000001125,23766.613346278424,228.00963173029746,0.11643366125039488,0.0070888695706410095,0.6
2472.0,41.2,cruise,10688.0,9915.6999999991,5.605375000001125,23766.613346278424,227.99926325059712,0.11643426055346622,0.007087214399179472,0.6
2473.0,41.21666666666667,cruise,10688.0,9915.0999999991,5.606125000001125,23766.613346278424,227.9889062914298,0.1164348602092848,0.007085560413764918,0.6
2474.0,41.233333333333334,cruise,10688.0,9914.4999999991,5.606875000001125,23766.613346278424,227.97856083999488,0.11643546021729725,0.007083907613569513,0.6
2475.0,41.25,cruise,10688.0,9913.8999999991,5.607625000001127,23766.613346278424,227.968226883506,0.11643606057695173,0.007082255997768263,0.6
2476.0,41.266666666666666,cruise,10688.0,9913.299999999099,5.608375000001127,23766.613346278424,227.95790440919097,0.11643666128769793,0.007080605565538776,0.6
2477.0,41.28333333333333,cruise,10688.0,9912.699999999099,5.609125000001127,23766.613346278424,227.94759340429187,0.11643726234898716,0.007078956316061338,0.6
2478.0,41.3,cruise,10688.0,9912.099999999098,5.609875000001127,23766.613346278424,227.93729385606488,0.1164378637602724,0.007077308248518981,0.6
2479.0,41.31666666666667,cruise,10688.0,9911.499999999098,5.610625000001129,23766.613346278424,227.92700575178037,0.11643846552100805,0.007075661362097687,0.6
2480.0,41.333333333333336,cruise,10688.0,9910.899999999097,5.611375000001129,23766.613346278424,227.91672907872282,0.11643906763065011,0.0070740156559857825,0.6
2481.0,41.35,cruise,10688.0,9910.299999999097,5.612125000001129,23766.613346278424,227.90646382419092,0.11643967008865606,0.007072371129374425,0.6
2482.0,41.36666666666667,cruise,10688.0,9909.699999999097,5.612875000001129,23766.613346278424,227.89620997549738,0.11644027289448503,0.007070727781457261,0.6
2483.0,41.38333333333333,cruise,10688.0,9909.099999999096,5.613625000001129,23766.613346278424,227.88596751996906,0.11644087604759756,0.007069085611430772,0.6
2484.0,41.4,cruise,10688.0,9908.499999999096,5.6143750000011305,23766.613346278424,227.87573644494688,0.11644147954745578,0.007067444618493925,0.6
2485.0,41.416666666666664,cruise,10688.0,9907.899999999096,5.615125000001131,23766.613346278424,227.86551673778584,0.11644208339352319,0.007065804801848315,0.6
2486.0,41.43333333333333,cruise,10688.0,9907.299999999095,5.615875000001131,23766.613346278424,227.85530838585495,0.11644268758526494,0.007064166160697957,0.6
2487.0,41.45,cruise,10688.0,9906.699999999095,5.616625000001131,23766.613346278424,227.84511137653735,0.11644329212214753,0.007062528694249667,0.6
2488.0,41.46666666666667,cruise,10688.0,9906.099999999095,5.617375000001132,23766.613346278424,227.8349256972301,0.11644389700363905,0.007060892401712576,0.6
2489.0,41.483333333333334,cruise,10688.0,9905.499999999094,5.6181250000011325,23766.613346278424,227.82475133534427,0.11644450222920896,0.007059257282298528,0.6
2490.0,41.5,cruise,10688.0,9904.899999999094,5.6188750000011325,23766.613346278424,227.814588278305,0.11644510779832817,0.007057623335221717,0.6
2491.0,41.516666666666666,cruise,10688.0,9904.299999999093,5.6196250000011325,23766.613346278424,227.80443651355134,0.11644571371046915,0.007055990559698803,0.6
2492.0,41.53333333333333,cruise,10688.0,9903.699999999093,5.620375000001134,23766.613346278424,227.79429602853628,0.1164463199651057,0.007054358954949127,0.6
2493.0,41.55,cruise,10688.0,9903.099999999093,5.621125000001134,23766.613346278424,227.7841668107268,0.11644692656171306,0.007052728520194307,0.6
2494.0,41.56666666666667,cruise,10688.0,9902.499999999092,5.621875000001134,23766.613346278424,227.77404884760375,0.11644753349976793,0.0070510992546584,0.6
2495.0,41.583333333333336,cruise,10688.0,9901.899999999092,5.622625000001134,23766.613346278424,227.76394212666196,0.11644814077874836,0.007049471157567955,0.6
2496.0,41.6,cruise,10688.0,9901.299999999092,5.623375000001136,23766.613346278424,227.7538466354101,0.1164487483981339,0.007047844228151827,0.6
2497.0,41.61666666666667,cruise,10688.0,9900.699999999091,5.624125000001136,23766.613346278424,227.74376236137076,0.11644935635740539,0.007046218465641418,0.6
2498.0,41.63333333333333,cruise,10688.0,9900.09999999909,5.624875000001136,23766.613346278424,227.73368929208036,0.11644996465604507,0.007044593869270305,0.6
2499.0,41.65,cruise,10688.0,9899.49999999909,5.625625000001136,23766.613346278424,227.72362741508917,0.11645057329353663,0.007042970438274504,0.6
2500.0,41.666666666666664,cruise,10688.0,9898.89999999909,5.626375000001138,23766.613346278424,227.7135767179613,0.11645118226936509,0.007041348171892451,0.6
2501.0,41.68333333333333,cruise,10688.0,9898.29999999909,5.627125000001138,23766.613346278424,227.70353718827468,0.11645179158301676,0.00703972706936486,0.6
2502.0,41.7,cruise,10688.0,9897.69999999909,5.627875000001138,23766.613346278424,227.69350881362104,0.11645240123397943,0.007038107129934619,0.6
2503.0,41.71666666666667,cruise,10688.0,9897.099999999089,5.628625000001138,23766.613346278424,227.6834915816059,0.11645301122174213,0.007036488352847146,0.6
2504.0,41.733333333333334,cruise,10688.0,9896.499999999089,5.62937500000114,23766.613346278424,227.67348547984855,0.11645362154579529,0.007034870737349947,0.6
2505.0,41.75,cruise,10688.0,9895.899999999088,5.63012500000114,23766.613346278424,227.66349049598205,0.11645423220563061,0.0070332542826928995,0.6
2506.0,41.766666666666666,cruise,10688.0,9895.299999999088,5.63087500000114,23766.613346278424,227.65350661765316,0.11645484320074109,0.00703163898812805,0.6
2507.0,41.78333333333333,cruise,10688.0,9894.699999999088,5.63162500000114,23766.613346278424,227.64353383252245,0.11645545453062114,0.007030024852909598,0.6
2508.0,41.8,cruise,10688.0,9894.099999999087,5.63237500000114,23766.613346278424,227.6335721282641,0.11645606619476642,0.007028411876294199,0.6
2509.0,41.81666666666667,cruise,10688.0,9893.499999999087,5.633125000001142,23766.613346278424,227.62362149256603,0.11645667819267387,0.007026800057540569,0.6
2510.0,41.833333333333336,cruise,10688.0,9892.899999999087,5.633875000001142,23766.613346278424,227.61368191312985,0.11645729052384171,0.007025189395909607,0.6
2511.0,41.85,cruise,10688.0,9892.299999999086,5.634625000001142,23766.613346278424,227.6037533776708,0.11645790318776951,0.007023579890664362,0.6
2512.0,41.86666666666667,cruise,10688.0,9891.699999999086,5.635375000001142,23766.613346278424,227.59383587391784,0.116458516183958,0.007021971541070175,0.6
2513.0,41.88333333333333,cruise,10688.0,9891.099999999085,5.636125000001144,23766.613346278424,227.58392938961347,0.11645912951190927,0.007020364346394321,0.6
2514.0,41.9,cruise,10688.0,9890.499999999085,5.636875000001144,23766.613346278424,227.5740339125139,0.1164597431711266,0.007018758305906396,0.6
2515.0,41.916666666666664,cruise,10688.0,9889.899999999085,5.637625000001144,23766.613346278424,227.56414943038888,0.1164603571611145,0.0070171534188779566,0.6
2516.0,41.93333333333333,cruise,10688.0,9889.299999999084,5.638375000001144,23766.613346278424,227.55427593102178,0.11646097148137885,0.0070155496845826365,0.6
2517.0,41.95,cruise,10688.0,9888.699999999084,5.639125000001146,23766.613346278424,227.54441340220953,0.11646158613142665,0.007013947102296445,0.6
2518.0,41.96666666666667,cruise,10688.0,9888.099999999084,5.639875000001146,23766.613346278424,227.53456183176263,0.11646220111076608,0.007012345671297195,0.6
2519.0,41.983333333333334,cruise,10688.0,9887.499999999083,5.640625000001146,23766.613346278424,227.5247212075051,0.11646281641890666,0.007010745390864657,0.6
2520.0,42.0,cruise,10688.0,9886.899999999083,5.641375000001146,23766.613346278424,227.51489151727455,0.11646343205535906,0.0070091462602809365,0.6
2521.0,42.016666666666666,cruise,10688.0,9886.299999999083,5.642125000001148,23766.613346278424,227.50507274892203,0.11646404801963516,0.007007548278830026,0.6
2522.0,42.03333333333333,cruise,10688.0,9885.699999999082,5.642875000001148,23766.613346278424,227.49526489031211,0.11646466431124801,0.007005951445797933,0.6
2523.0,42.05,cruise,10688.0,9885.099999999082,5.643625000001148,23766.613346278424,227.48546792932288,0.11646528092971187,0.007004355760472638,0.6
2524.0,42.06666666666667,cruise,10688.0,9884.499999999081,5.644375000001148,23766.613346278424,227.47568185384586,0.11646589787454217,0.007002761222144124,0.6
2525.0,42.083333333333336,cruise,10688.0,9883.899999999081,5.6451250000011495,23766.613346278424,227.465906651786,0.11646651514525556,0.0070011678301043715,0.6
2526.0,42.1,cruise,10688.0,9883.29999999908,5.6458750000011495,23766.613346278424,227.4561423110618,0.11646713274136981,0.006999575583647355,0.6
2527.0,42.11666666666667,cruise,10688.0,9882.69999999908,5.6466250000011495,23766.613346278424,227.44638881960506,0.11646775066240385,0.006997984482068951,0.6
2528.0,42.13333333333333,cruise,10688.0,9882.09999999908,5.64737500000115,23766.613346278424,227.43664616536105,0.11646836890787769,0.006996394524666945,0.6
2529.0,42.15,cruise,10688.0,9881.49999999908,5.648125000001151,23766.613346278424,227.42691433628843,0.11646898747731271,0.006994805710740933,0.6
2530.0,42.166666666666664,cruise,10688.0,9880.89999999908,5.648875000001151,23766.613346278424,227.41719332035922,0.11646960637023115,0.006993218039592826,0.6
2531.0,42.18333333333333,cruise,10688.0,9880.299999999079,5.649625000001151,23766.613346278424,227.4074831055588,0.11647022558615659,0.006991631510525892,0.6
2532.0,42.2,cruise,10688.0,9879.699999999078,5.6503750000011514,23766.613346278424,227.39778367988598,0.11647084512461359,0.0069900461228456934,0.6
2533.0,42.21666666666667,cruise,10688.0,9879.099999999078,5.6511250000011515,23766.613346278424,227.38809503135278,0.11647146498512789,0.0069884618758593725,0.6
2534.0,42.233333333333334,cruise,10688.0,9878.499999999078,5.651875000001153,23766.613346278424,227.3784171479846,0.11647208516722643,0.006986878768876086,0.6
2535.0,42.25,cruise,10688.0,9877.899999999077,5.652625000001153,23766.613346278424,227.3687500178202,0.11647270567043706,0.006985296801206943,0.6
2536.0,42.266666666666666,cruise,10688.0,9877.299999999077,5.653375000001153,23766.613346278424,227.3590936289115,0.11647332649428886,0.006983715972164559,0.6
2537.0,42.28333333333333,cruise,10688.0,9876.699999999077,5.654125000001153,23766.613346278424,227.34944796932382,0.11647394763831193,0.006982136281063589,0.6
2538.0,42.3,cruise,10688.0,9876.099999999076,5.654875000001155,23766.613346278424,227.33981302713568,0.11647456910203759,0.006980557727220364,0.6
2539.0,42.31666666666667,cruise,10688.0,9875.499999999076,5.655625000001155,23766.613346278424,227.33018879043885,0.116475190884998,0.006978980309953317,0.6
2540.0,42.333333333333336,cruise,10688.0,9874.899999999076,5.656375000001155,23766.613346278424,227.32057524733835,0.11647581298672662,0.006977404028582136,0.6
2541.0,42.35,cruise,10688.0,9874.299999999075,5.657125000001155,23766.613346278424,227.31097238595243,0.11647643540675784,0.006975828882428753,0.6
2542.0,42.36666666666667,cruise,10688.0,9873.699999999075,5.657875000001157,23766.613346278424,227.30138019441247,0.11647705814462718,0.006974254870816609,0.6
2543.0,42.38333333333333,cruise,10688.0,9873.099999999074,5.658625000001157,23766.613346278424,227.29179866086312,0.11647768119987108,0.006972681993070991,0.6
2544.0,42.4,cruise,10688.0,9872.499999999074,5.659375000001157,23766.613346278424,227.28222777346215,0.11647830457202721,0.006971110248518684,0.6
2545.0,42.416666666666664,cruise,10688.0,9871.899999999074,5.660125000001157,23766.613346278424,227.27266752038054,0.11647892826063413,0.006969539636488565,0.6
2546.0,42.43333333333333,cruise,10688.0,9871.299999999073,5.660875000001159,23766.613346278424,227.26311788980234,0.11647955226523153,0.006967970156310925,0.6
2547.0,42.45,cruise,10688.0,9870.699999999073,5.661625000001159,23766.613346278424,227.25357886992478,0.11648017658535999,0.006966401807317904,0.6
2548.0,42.46666666666667,cruise,10688.0,9870.099999999073,5.662375000001159,23766.613346278424,227.2440504489582,0.11648080122056124,0.006964834588843104,0.6
2549.0,42.483333333333334,cruise,10688.0,9869.499999999072,5.663125000001159,23766.613346278424,227.23453261512603,0.11648142617037802,0.006963268500222067,0.6
2550.0,42.5,cruise,10688.0,9868.899999999072,5.663875000001161,23766.613346278424,227.2250253566648,0.11648205143435397,0.006961703540791911,0.6
2551.0,42.516666666666666,cruise,10688.0,9868.299999999072,5.664625000001161,23766.613346278424,227.21552866182404,0.11648267701203384,0.0069601397098913095,0.6
2552.0,42.53333333333333,cruise,10688.0,9867.699999999071,5.665375000001161,23766.613346278424,227.20604251886647,0.11648330290296324,0.006958577006860667,0.6
2553.0,42.55,cruise,10688.0,9867.09999999907,5.666125000001161,23766.613346278424,227.19656691606772,0.11648392910668895,0.006957015431041845,0.6
2554.0,42.56666666666667,cruise,10688.0,9866.49999999907,5.666875000001163,23766.613346278424,227.18710184171653,0.11648455562275857,0.00695545498177861,0.6
2555.0,42.583333333333336,cruise,10688.0,9865.89999999907,5.667625000001163,23766.613346278424,227.1776472841146,0.11648518245072077,0.006953895658416058,0.6
2556.0,42.6,cruise,10688.0,9865.29999999907,5.668375000001163,23766.613346278424,227.1682032315767,0.1164858095901251,0.006952337460301038,0.6
2557.0,42.61666666666667,cruise,10688.0,9864.69999999907,5.669125000001163,23766.613346278424,227.1587696724305,0.11648643704052213,0.006950780386781787,0.6
2558.0,42.63333333333333,cruise,10688.0,9864.099999999069,5.669875000001163,23766.613346278424,227.1493465950167,0.11648706480146342,0.006949224437208263,0.6
2559.0,42.65,cruise,10688.0,9863.499999999069,5.670625000001165,23766.613346278424,227.13993398768892,0.11648769287250146,0.0069476696109320325,0.6
2560.0,42.666666666666664,cruise,10688.0,9862.899999999068,5.671375000001165,23766.613346278424,227.1305318388137,0.11648832125318963,0.006946115907306113,0.6
2561.0,42.68333333333333,cruise,10688.0,9862.299999999068,5.672125000001165,23766.613346278424,227.12114013677058,0.11648894994308229,0.006944563325684992,0.6
2562.0,42.7,cruise,10688.0,9861.699999999068,5.672875000001165,23766.613346278424,227.11175886995196,0.11648957894173471,0.006943011865424776,0.6
2563.0,42.71666666666667,cruise,10688.0,9861.099999999067,5.6736250000011665,23766.613346278424,227.10238802676312,0.11649020824870317,0.006941461525883017,0.6
2564.0,42.733333333333334,cruise,10688.0,9860.499999999067,5.674375000001167,23766.613346278424,227.0930275956223,0.11649083786354476,0.0069399123064188845,0.6
2565.0,42.75,cruise,10688.0,9859.899999999066,5.675125000001167,23766.613346278424,227.08367756496048,0.11649146778581759,0.006938364206392912,0.6
2566.0,42.766666666666666,cruise,10688.0,9859.299999999066,5.675875000001167,23766.613346278424,227.07433792322163,0.11649209801508055,0.006936817225167223,0.6
2567.0,42.78333333333333,cruise,10688.0,9858.699999999066,5.676625000001168,23766.613346278424,227.0650086588625,0.11649272855089363,0.006935271362105203,0.6
2568.0,42.8,cruise,10688.0,9858.099999999065,5.6773750000011685,23766.613346278424,227.05568976035264,0.1164933593928175,0.006933726616572071,0.6
2569.0,42.81666666666667,cruise,10688.0,9857.499999999065,5.6781250000011685,23766.613346278424,227.04638121617447,0.11649399054041389,0.006932182987934084,0.6
2570.0,42.833333333333336,cruise,10688.0,9856.899999999065,5.6788750000011685,23766.613346278424,227.03708301482317,0.11649462199324528,0.006930640475559177,0.6
2571.0,42.85,cruise,10688.0,9856.299999999064,5.67962500000117,23766.613346278424,227.0277951448067,0.1164952537508752,0.006929099078816571,0.6
2572.0,42.86666666666667,cruise,10688.0,9855.699999999064,5.68037500000117,23766.613346278424,227.0185175946458,0.11649588581286789,0.006927558797077108,0.6
2573.0,42.88333333333333,cruise,10688.0,9855.099999999064,5.68112500000117,23766.613346278424,227.00925035287398,0.11649651817878859,0.006926019629712782,0.6
2574.0,42.9,cruise,10688.0,9854.499999999063,5.68187500000117,23766.613346278424,226.99999340803745,0.11649715084820329,0.006924481576097206,0.6
2575.0,42.916666666666664,cruise,10688.0,9853.899999999063,5.682625000001172,23766.613346278424,226.9907467486952,0.11649778382067899,0.006922944635605178,0.6
2576.0,42.93333333333333,cruise,10688.0,9853.299999999062,5.683375000001172,23766.613346278424,226.98151036341886,0.11649841709578342,0.006921408807613116,0.6
2577.0,42.95,cruise,10688.0,9852.699999999062,5.684125000001172,23766.613346278424,226.97228424079285,0.11649905067308516,0.006919874091498593,0.6
2578.0,42.96666666666667,cruise,10688.0,9852.099999999062,5.684875000001172,23766.613346278424,226.96306836941417,0.11649968455215377,0.006918340486640556,0.6
2579.0,42.983333333333334,cruise,10688.0,9851.499999999061,5.685625000001174,23766.613346278424,226.9538627378926,0.11650031873255953,0.0069168079924194995,0.6
2580.0,43.0,cruise,10688.0,9850.899999999061,5.686375000001174,23766.613346278424,226.9446673348505,0.11650095321387355,0.006915276608217063,0.6
2581.0,43.016666666666666,cruise,10688.0,9850.29999999906,5.687125000001174,23766.613346278424,226.9354821489229,0.1165015879956678,0.006913746333416196,0.6
2582.0,43.03333333333333,cruise,10688.0,9849.69999999906,5.687875000001174,23766.613346278424,226.9263071687574,0.11650222307751514,0.006912217167401235,0.6
2583.0,43.05,cruise,10688.0,9849.09999999906,5.688625000001174,23766.613346278424,226.91714238301435,0.11650285845898915,0.006910689109557916,0.6
2584.0,43.06666666666667,cruise,10688.0,9848.49999999906,5.689375000001176,23766.613346278424,226.90798778036657,0.11650349413966428,0.006909162159273143,0.6
2585.0,43.083333333333336,cruise,10688.0,9847.89999999906,5.690125000001176,23766.613346278424,226.8988433494995,0.11650413011911577,0.006907636315935125,0.6
2586.0,43.1,cruise,10688.0,9847.299999999059,5.690875000001176,23766.613346278424,226.88970907911116,0.1165047663969196,0.006906111578933401,0.6
2587.0,43.11666666666667,cruise,10688.0,9846.699999999058,5.691625000001176,23766.613346278424,226.88058495791213,0.11650540297265276,0.006904587947658605,0.6
2588.0,43.13333333333333,cruise,10688.0,9846.099999999058,5.692375000001178,23766.613346278424,226.87147097462557,0.11650603984589282,0.006903065421503034,0.6
2589.0,43.15,cruise,10688.0,9845.499999999058,5.693125000001178,23766.613346278424,226.8623671179871,0.1165066770162182,0.006901543999859873,0.6
2590.0,43.166666666666664,cruise,10688.0,9844.899999999057,5.693875000001178,23766.613346278424,226.8532733767449,0.1165073144832081,0.006900023682123601,0.6
2591.0,43.18333333333333,cruise,10688.0,9844.299999999057,5.694625000001178,23766.613346278424,226.84418973965964,0.11650795224644259,0.006898504467689972,0.6
2592.0,43.2,cruise,10688.0,9843.699999999057,5.69537500000118,23766.613346278424,226.83511619550447,0.11650859030550244,0.0068969863559561004,0.6
2593.0,43.21666666666667,cruise,10688.0,9843.099999999056,5.69612500000118,23766.613346278424,226.826052733065,0.11650922865996914,0.006895469346320205,0.6
2594.0,43.233333333333334,cruise,10688.0,9842.499999999056,5.69687500000118,23766.613346278424,226.8169993411394,0.11650986730942506,0.006893953438181588,0.6
2595.0,43.25,cruise,10688.0,9841.899999999056,5.69762500000118,23766.613346278424,226.80795600853813,0.11651050625345322,0.006892438630940962,0.6
2596.0,43.266666666666666,cruise,10688.0,9841.299999999055,5.698375000001182,23766.613346278424,226.7989227240842,0.1165111454916375,0.006890924924000041,0.6
2597.0,43.28333333333333,cruise,10688.0,9840.699999999055,5.699125000001182,23766.613346278424,226.78989947661302,0.11651178502356248,0.0068894123167619285,0.6
2598.0,43.3,cruise,10688.0,9840.099999999054,5.699875000001182,23766.613346278424,226.78088625497233,0.11651242484881345,0.006887900808630724,0.6
2599.0,43.31666666666667,cruise,10688.0,9839.499999999054,5.700625000001182,23766.613346278424,226.77188304802237,0.11651306496697651,0.006886390399011726,0.6
2600.0,43.333333333333336,cruise,10688.0,9838.899999999054,5.701375000001184,23766.613346278424,226.76288984463568,0.11651370537763851,0.006884881087311423,0.6
2601.0,43.35,cruise,10688.0,9838.299999999053,5.702125000001184,23766.613346278424,226.7539066336972,0.11651434608038692,0.006883372872937535,0.6
2602.0,43.36666666666667,cruise,10688.0,9837.699999999053,5.702875000001184,23766.613346278424,226.7449334041042,0.11651498707481008,0.006881865755298668,0.6
2603.0,43.38333333333333,cruise,10688.0,9837.099999999053,5.703625000001184,23766.613346278424,226.7359701447663,0.11651562836049693,0.006880359733804818,0.6
2604.0,43.4,cruise,10688.0,9836.499999999052,5.7043750000011855,23766.613346278424,226.72701684460546,0.11651626993703725,0.006878854807866935,0.6
2605.0,43.416666666666664,cruise,10688.0,9835.899999999052,5.7051250000011855,23766.613346278424,226.7180734925559,0.11651691180402142,0.0068773509768971855,0.6
2606.0,43.43333333333333,cruise,10688.0,9835.299999999052,5.7058750000011855,23766.613346278424,226.70914007756417,0.11651755396104063,0.0068758482403087524,0.6
2607.0,43.45,cruise,10688.0,9834.699999999051,5.7066250000011856,23766.613346278424,226.70021658858911,0.11651819640768674,0.0068743465975160106,0.6
2608.0,43.46666666666667,cruise,10688.0,9834.09999999905,5.707375000001186,23766.613346278424,226.6913030146018,0.11651883914355224,0.00687284604793437,0.6
2609.0,43.483333333333334,cruise,10688.0,9833.49999999905,5.708125000001187,23766.613346278424,226.68239934458558,0.1165194821682305,0.006871346590980215,0.6
2610.0,43.5,cruise,10688.0,9832.89999999905,5.708875000001187,23766.613346278424,226.67350556753604,0.11652012548131535,0.006869848226071337,0.6
2611.0,43.516666666666666,cruise,10688.0,9832.29999999905,5.7096250000011874,23766.613346278424,226.664621672461,0.11652076908240151,0.0068683509526260775,0.6
2612.0,43.53333333333333,cruise,10688.0,9831.69999999905,5.7103750000011875,23766.613346278424,226.6557476483805,0.11652141297108426,0.006866854770064322,0.6
2613.0,43.55,cruise,10688.0,9831.099999999049,5.711125000001189,23766.613346278424,226.64688348432674,0.11652205714695964,0.006865359677806682,0.6
2614.0,43.56666666666667,cruise,10688.0,9830.499999999049,5.711875000001189,23766.613346278424,226.63802916934415,0.11652270160962432,0.0068638656752750046,0.6
2615.0,43.583333333333336,cruise,10688.0,9829.899999999048,5.712625000001189,23766.613346278424,226.62918469248933,0.11652334635867563,0.006862372761892062,0.6
2616.0,43.6,cruise,10688.0,9829.299999999048,5.713375000001189,23766.613346278424,226.620350042831,0.11652399139371167,0.006860880937081631,0.6
2617.0,43.61666666666667,cruise,10688.0,9828.699999999048,5.714125000001191,23766.613346278424,226.6115252094501,0.11652463671433107,0.006859390200268675,0.6
2618.0,43.63333333333333,cruise,10688.0,9828.099999999047,5.714875000001191,23766.613346278424,226.6027101814396,0.11652528232013319,0.006857900550878938,0.6
2619.0,43.65,cruise,10688.0,9827.499999999047,5.715625000001191,23766.613346278424,226.59390494790466,0.11652592821071804,0.006856411988339292,0.6
2620.0,43.666666666666664,cruise,10688.0,9826.899999999046,5.716375000001191,23766.613346278424,226.58510949796255,0.1165265743856863,0.006854924512077566,0.6
2621.0,43.68333333333333,cruise,10688.0,9826.299999999046,5.717125000001193,23766.613346278424,226.5763238207426,0.1165272208446393,0.006853438121522625,0.6
2622.0,43.7,cruise,10688.0,9825.699999999046,5.717875000001193,23766.613346278424,226.56754790538622,0.11652786758717892,0.006851952816104354,0.6
2623.0,43.71666666666667,cruise,10688.0,9825.099999999045,5.718625000001193,23766.613346278424,226.55878174104691,0.11652851461290778,0.006850468595253336,0.6
2624.0,43.733333333333334,cruise,10688.0,9824.499999999045,5.719375000001193,23766.613346278424,226.55002531689018,0.11652916192142919,0.006848985458401376,0.6
2625.0,43.75,cruise,10688.0,9823.899999999045,5.720125000001195,23766.613346278424,226.54127862209364,0.11652980951234691,0.006847503404981338,0.6
